Date,Close Price,Signal
2021-08-06 00:00:00-04:00,233.03334045410156,Buy
2021-08-09 00:00:00-04:00,237.9199981689453,Buy
2021-08-10 00:00:00-04:00,236.663330078125,Buy
2021-08-11 00:00:00-04:00,235.94000244140625,Buy
2021-08-12 00:00:00-04:00,240.75,Buy
2021-08-13 00:00:00-04:00,239.05667114257812,Buy
2021-08-16 00:00:00-04:00,228.72332763671875,Buy
2021-08-17 00:00:00-04:00,221.90333557128906,Buy
2021-08-18 00:00:00-04:00,229.663330078125,Sell
2021-08-19 00:00:00-04:00,224.49000549316406,Sell
2021-08-20 00:00:00-04:00,226.75332641601562,Sell
2021-08-23 00:00:00-04:00,235.43333435058594,Buy
2021-08-24 00:00:00-04:00,236.163330078125,Buy
2021-08-25 00:00:00-04:00,237.06666564941406,Buy
2021-08-26 00:00:00-04:00,233.72000122070312,Buy
2021-08-27 00:00:00-04:00,237.30667114257812,Buy
2021-08-30 00:00:00-04:00,243.6366729736328,Buy
2021-08-31 00:00:00-04:00,245.24000549316406,Buy
2021-09-01 00:00:00-04:00,244.69667053222656,Buy
2021-09-02 00:00:00-04:00,244.1300048828125,Buy
2021-09-03 00:00:00-04:00,244.52333068847656,Buy
2021-09-07 00:00:00-04:00,250.97332763671875,Buy
2021-09-08 00:00:00-04:00,251.2899932861328,Buy
2021-09-09 00:00:00-04:00,251.6199951171875,Buy
2021-09-10 00:00:00-04:00,245.42333984375,Buy
2021-09-13 00:00:00-04:00,247.6666717529297,Buy
2021-09-14 00:00:00-04:00,248.163330078125,Buy
2021-09-15 00:00:00-04:00,251.94332885742188,Buy
2021-09-16 00:00:00-04:00,252.3300018310547,Buy
2021-09-17 00:00:00-04:00,253.163330078125,Buy
2021-09-20 00:00:00-04:00,243.38999938964844,Buy
2021-09-21 00:00:00-04:00,246.4600067138672,Buy
2021-09-22 00:00:00-04:00,250.64666748046875,Buy
2021-09-23 00:00:00-04:00,251.2133331298828,Buy
2021-09-24 00:00:00-04:00,258.1300048828125,Buy
2021-09-27 00:00:00-04:00,263.78668212890625,Buy
2021-09-28 00:00:00-04:00,259.1866760253906,Buy
2021-09-29 00:00:00-04:00,260.4366760253906,Buy
2021-09-30 00:00:00-04:00,258.49334716796875,Buy
2021-10-01 00:00:00-04:00,258.40667724609375,Buy
2021-10-04 00:00:00-04:00,260.510009765625,Buy
2021-10-05 00:00:00-04:00,260.1966552734375,Buy
2021-10-06 00:00:00-04:00,260.9166564941406,Buy
2021-10-07 00:00:00-04:00,264.53668212890625,Buy
2021-10-08 00:00:00-04:00,261.8299865722656,Buy
2021-10-11 00:00:00-04:00,263.9800109863281,Buy
2021-10-12 00:00:00-04:00,268.5733337402344,Buy
2021-10-13 00:00:00-04:00,270.3599853515625,Buy
2021-10-14 00:00:00-04:00,272.7733459472656,Buy
2021-10-15 00:00:00-04:00,281.010009765625,Buy
2021-10-18 00:00:00-04:00,290.03668212890625,Buy
2021-10-19 00:00:00-04:00,288.0899963378906,Buy
2021-10-20 00:00:00-04:00,288.6000061035156,Buy
2021-10-21 00:00:00-04:00,298.0,Buy
2021-10-22 00:00:00-04:00,303.2266540527344,Buy
2021-10-25 00:00:00-04:00,341.6199951171875,Buy
2021-10-26 00:00:00-04:00,339.4766540527344,Buy
2021-10-27 00:00:00-04:00,345.9533386230469,Buy
2021-10-28 00:00:00-04:00,359.0133361816406,Buy
2021-10-29 00:00:00-04:00,371.3333435058594,Buy
2021-11-01 00:00:00-04:00,402.86334228515625,Buy
2021-11-02 00:00:00-04:00,390.6666564941406,Buy
2021-11-03 00:00:00-04:00,404.6199951171875,Buy
2021-11-04 00:00:00-04:00,409.9700012207031,Buy
2021-11-05 00:00:00-04:00,407.36334228515625,Buy
2021-11-08 00:00:00-05:00,387.64666748046875,Buy
2021-11-09 00:00:00-05:00,341.1666564941406,Buy
2021-11-10 00:00:00-05:00,355.98333740234375,Buy
2021-11-11 00:00:00-05:00,354.5033264160156,Buy
2021-11-12 00:00:00-05:00,344.47332763671875,Buy
2021-11-15 00:00:00-05:00,337.7966613769531,Buy
2021-11-16 00:00:00-05:00,351.57666015625,Buy
2021-11-17 00:00:00-05:00,363.0033264160156,Buy
2021-11-18 00:00:00-05:00,365.4599914550781,Buy
2021-11-19 00:00:00-05:00,379.0199890136719,Buy
2021-11-22 00:00:00-05:00,385.6233215332031,Buy
2021-11-23 00:00:00-05:00,369.6766662597656,Buy
2021-11-24 00:00:00-05:00,372.0,Buy
2021-11-26 00:00:00-05:00,360.6400146484375,Buy
2021-11-29 00:00:00-05:00,378.9966735839844,Buy
2021-11-30 00:00:00-05:00,381.586669921875,Buy
2021-12-01 00:00:00-05:00,365.0,Buy
2021-12-02 00:00:00-05:00,361.5333251953125,Sell
2021-12-03 00:00:00-05:00,338.3233337402344,Sell
2021-12-06 00:00:00-05:00,336.336669921875,Sell
2021-12-07 00:00:00-05:00,350.5833435058594,Sell
2021-12-08 00:00:00-05:00,356.32000732421875,Sell
2021-12-09 00:00:00-05:00,334.6000061035156,Sell
2021-12-10 00:00:00-05:00,339.010009765625,Sell
2021-12-13 00:00:00-05:00,322.13665771484375,Sell
2021-12-14 00:00:00-05:00,319.5033264160156,Sell
2021-12-15 00:00:00-05:00,325.3299865722656,Sell
2021-12-16 00:00:00-05:00,308.97332763671875,Sell
2021-12-17 00:00:00-05:00,310.8566589355469,Sell
2021-12-20 00:00:00-05:00,299.9800109863281,Sell
2021-12-21 00:00:00-05:00,312.84332275390625,Sell
2021-12-22 00:00:00-05:00,336.2900085449219,Sell
2021-12-23 00:00:00-05:00,355.6666564941406,Sell
2021-12-27 00:00:00-05:00,364.64666748046875,Buy
2021-12-28 00:00:00-05:00,362.8233337402344,Buy
2021-12-29 00:00:00-05:00,362.0633239746094,Buy
2021-12-30 00:00:00-05:00,356.7799987792969,Buy
2021-12-31 00:00:00-05:00,352.260009765625,Buy
2022-01-03 00:00:00-05:00,399.9266662597656,Buy
2022-01-04 00:00:00-05:00,383.1966552734375,Buy
2022-01-05 00:00:00-05:00,362.7066650390625,Buy
2022-01-06 00:00:00-05:00,354.8999938964844,Buy
2022-01-07 00:00:00-05:00,342.32000732421875,Buy
2022-01-10 00:00:00-05:00,352.7066650390625,Buy
2022-01-11 00:00:00-05:00,354.79998779296875,Buy
2022-01-12 00:00:00-05:00,368.739990234375,Buy
2022-01-13 00:00:00-05:00,343.85333251953125,Buy
2022-01-14 00:00:00-05:00,349.8699951171875,Buy
2022-01-18 00:00:00-05:00,343.5033264160156,Sell
2022-01-19 00:00:00-05:00,331.8833312988281,Sell
2022-01-20 00:00:00-05:00,332.0899963378906,Sell
2022-01-21 00:00:00-05:00,314.6333312988281,Sell
2022-01-24 00:00:00-05:00,310.0,Sell
2022-01-25 00:00:00-05:00,306.1333312988281,Sell
2022-01-26 00:00:00-05:00,312.4700012207031,Sell
2022-01-27 00:00:00-05:00,276.3666687011719,Sell
2022-01-28 00:00:00-05:00,282.1166687011719,Sell
2022-01-31 00:00:00-05:00,312.239990234375,Sell
2022-02-01 00:00:00-05:00,310.4166564941406,Sell
2022-02-02 00:00:00-05:00,301.88665771484375,Sell
2022-02-03 00:00:00-05:00,297.0466613769531,Sell
2022-02-04 00:00:00-05:00,307.7733459472656,Sell
2022-02-07 00:00:00-05:00,302.4466552734375,Sell
2022-02-08 00:00:00-05:00,307.3333435058594,Sell
2022-02-09 00:00:00-05:00,310.6666564941406,Sell
2022-02-10 00:00:00-05:00,301.51666259765625,Sell
2022-02-11 00:00:00-05:00,286.6666564941406,Sell
2022-02-14 00:00:00-05:00,291.9200134277344,Sell
2022-02-15 00:00:00-05:00,307.4766540527344,Sell
2022-02-16 00:00:00-05:00,307.7966613769531,Sell
2022-02-17 00:00:00-05:00,292.1166687011719,Sell
2022-02-18 00:00:00-05:00,285.6600036621094,Sell
2022-02-22 00:00:00-05:00,273.84332275390625,Sell
2022-02-23 00:00:00-05:00,254.67999267578125,Sell
2022-02-24 00:00:00-05:00,266.92333984375,Sell
2022-02-25 00:00:00-05:00,269.9566650390625,Sell
2022-02-28 00:00:00-05:00,290.1433410644531,Sell
2022-03-01 00:00:00-05:00,288.1233215332031,Sell
2022-03-02 00:00:00-05:00,293.2966613769531,Sell
2022-03-03 00:00:00-05:00,279.7633361816406,Sell
2022-03-04 00:00:00-05:00,279.42999267578125,Sell
2022-03-07 00:00:00-05:00,268.1933288574219,Sell
2022-03-08 00:00:00-05:00,274.79998779296875,Sell
2022-03-09 00:00:00-05:00,286.3233337402344,Sell
2022-03-10 00:00:00-05:00,279.4333190917969,Sell
2022-03-11 00:00:00-05:00,265.1166687011719,Sell
2022-03-14 00:00:00-04:00,255.4566650390625,Sell
2022-03-15 00:00:00-04:00,267.2966613769531,Sell
2022-03-16 00:00:00-04:00,280.07666015625,Sell
2022-03-17 00:00:00-04:00,290.5333251953125,Sell
2022-03-18 00:00:00-04:00,301.7966613769531,Buy
2022-03-21 00:00:00-04:00,307.0533447265625,Buy
2022-03-22 00:00:00-04:00,331.32666015625,Buy
2022-03-23 00:00:00-04:00,333.03668212890625,Buy
2022-03-24 00:00:00-04:00,337.97332763671875,Buy
2022-03-25 00:00:00-04:00,336.8800048828125,Buy
2022-03-28 00:00:00-04:00,363.9466552734375,Buy
2022-03-29 00:00:00-04:00,366.5233459472656,Buy
2022-03-30 00:00:00-04:00,364.663330078125,Buy
2022-03-31 00:00:00-04:00,359.20001220703125,Buy
2022-04-01 00:00:00-04:00,361.5299987792969,Buy
2022-04-04 00:00:00-04:00,381.8166809082031,Buy
2022-04-05 00:00:00-04:00,363.7533264160156,Buy
2022-04-06 00:00:00-04:00,348.586669921875,Buy
2022-04-07 00:00:00-04:00,352.4200134277344,Buy
2022-04-08 00:00:00-04:00,341.8299865722656,Buy
2022-04-11 00:00:00-04:00,325.30999755859375,Buy
2022-04-12 00:00:00-04:00,328.98333740234375,Buy
2022-04-13 00:00:00-04:00,340.7900085449219,Buy
2022-04-14 00:00:00-04:00,328.3333435058594,Buy
2022-04-18 00:00:00-04:00,334.7633361816406,Buy
2022-04-19 00:00:00-04:00,342.7166748046875,Sell
2022-04-20 00:00:00-04:00,325.73333740234375,Sell
2022-04-21 00:00:00-04:00,336.260009765625,Sell
2022-04-22 00:00:00-04:00,335.01666259765625,Sell
2022-04-25 00:00:00-04:00,332.67333984375,Sell
2022-04-26 00:00:00-04:00,292.1400146484375,Sell
2022-04-27 00:00:00-04:00,293.836669921875,Sell
2022-04-28 00:00:00-04:00,292.5033264160156,Sell
2022-04-29 00:00:00-04:00,290.2533264160156,Sell
2022-05-02 00:00:00-04:00,300.9800109863281,Sell
2022-05-03 00:00:00-04:00,303.0833435058594,Sell
2022-05-04 00:00:00-04:00,317.5400085449219,Sell
2022-05-05 00:00:00-04:00,291.09332275390625,Sell
2022-05-06 00:00:00-04:00,288.54998779296875,Sell
2022-05-09 00:00:00-04:00,262.3699951171875,Sell
2022-05-10 00:00:00-04:00,266.67999267578125,Sell
2022-05-11 00:00:00-04:00,244.6666717529297,Sell
2022-05-12 00:00:00-04:00,242.6666717529297,Sell
2022-05-13 00:00:00-04:00,256.5299987792969,Sell
2022-05-16 00:00:00-04:00,241.4566650390625,Sell
2022-05-17 00:00:00-04:00,253.8699951171875,Sell
2022-05-18 00:00:00-04:00,236.60333251953125,Sell
2022-05-19 00:00:00-04:00,236.47332763671875,Sell
2022-05-20 00:00:00-04:00,221.3000030517578,Sell
2022-05-23 00:00:00-04:00,224.96665954589844,Sell
2022-05-24 00:00:00-04:00,209.3866729736328,Sell
2022-05-25 00:00:00-04:00,219.60000610351562,Sell
2022-05-26 00:00:00-04:00,235.91000366210938,Sell
2022-05-27 00:00:00-04:00,253.2100067138672,Sell
2022-05-31 00:00:00-04:00,252.75332641601562,Sell
2022-06-01 00:00:00-04:00,246.7899932861328,Sell
2022-06-02 00:00:00-04:00,258.3333435058594,Sell
2022-06-03 00:00:00-04:00,234.51666259765625,Sell
2022-06-06 00:00:00-04:00,238.27999877929688,Sell
2022-06-07 00:00:00-04:00,238.8866729736328,Sell
2022-06-08 00:00:00-04:00,241.86666870117188,Sell
2022-06-09 00:00:00-04:00,239.7066650390625,Sell
2022-06-10 00:00:00-04:00,232.22999572753906,Sell
2022-06-13 00:00:00-04:00,215.73666381835938,Sell
2022-06-14 00:00:00-04:00,220.88999938964844,Sell
2022-06-15 00:00:00-04:00,233.0,Sell
2022-06-16 00:00:00-04:00,213.10000610351562,Sell
2022-06-17 00:00:00-04:00,216.75999450683594,Sell
2022-06-21 00:00:00-04:00,237.0366668701172,Sell
2022-06-22 00:00:00-04:00,236.086669921875,Sell
2022-06-23 00:00:00-04:00,235.07000732421875,Buy
2022-06-24 00:00:00-04:00,245.7066650390625,Buy
2022-06-27 00:00:00-04:00,244.9199981689453,Buy
2022-06-28 00:00:00-04:00,232.663330078125,Buy
2022-06-29 00:00:00-04:00,228.49000549316406,Buy
2022-06-30 00:00:00-04:00,224.47332763671875,Sell
2022-07-01 00:00:00-04:00,227.26333618164062,Sell
2022-07-05 00:00:00-04:00,233.06666564941406,Sell
2022-07-06 00:00:00-04:00,231.73333740234375,Sell
2022-07-07 00:00:00-04:00,244.5433349609375,Buy
2022-07-08 00:00:00-04:00,250.76333618164062,Buy
2022-07-11 00:00:00-04:00,234.3433380126953,Buy
2022-07-12 00:00:00-04:00,233.07000732421875,Buy
2022-07-13 00:00:00-04:00,237.0399932861328,Buy
2022-07-14 00:00:00-04:00,238.31333923339844,Buy
2022-07-15 00:00:00-04:00,240.06666564941406,Buy
2022-07-18 00:00:00-04:00,240.54666137695312,Buy
2022-07-19 00:00:00-04:00,245.52999877929688,Buy
2022-07-20 00:00:00-04:00,247.5,Buy
2022-07-21 00:00:00-04:00,271.7066650390625,Buy
2022-07-22 00:00:00-04:00,272.24334716796875,Buy
2022-07-25 00:00:00-04:00,268.4333190917969,Buy
2022-07-26 00:00:00-04:00,258.8599853515625,Buy
2022-07-27 00:00:00-04:00,274.82000732421875,Buy
2022-07-28 00:00:00-04:00,280.8999938964844,Buy
2022-07-29 00:00:00-04:00,297.1499938964844,Buy
2022-08-01 00:00:00-04:00,297.27667236328125,Buy
2022-08-02 00:00:00-04:00,300.586669921875,Buy
2022-08-03 00:00:00-04:00,307.39666748046875,Buy
2022-08-04 00:00:00-04:00,308.6333312988281,Buy
2022-08-05 00:00:00-04:00,288.1700134277344,Buy
2022-08-08 00:00:00-04:00,290.42333984375,Buy
2022-08-09 00:00:00-04:00,283.3333435058594,Buy
2022-08-10 00:00:00-04:00,294.3566589355469,Buy
2022-08-11 00:00:00-04:00,286.6300048828125,Buy
2022-08-12 00:00:00-04:00,300.0299987792969,Buy
2022-08-15 00:00:00-04:00,309.32000732421875,Buy
2022-08-16 00:00:00-04:00,306.5633239746094,Buy
2022-08-17 00:00:00-04:00,303.9966735839844,Buy
2022-08-18 00:00:00-04:00,302.8699951171875,Buy
2022-08-19 00:00:00-04:00,296.6666564941406,Buy
2022-08-22 00:00:00-04:00,289.913330078125,Buy
2022-08-23 00:00:00-04:00,296.4533386230469,Buy
2022-08-24 00:00:00-04:00,297.0966796875,Buy
2022-08-25 00:00:00-04:00,296.07000732421875,Buy
2022-08-26 00:00:00-04:00,288.0899963378906,Buy
2022-08-29 00:00:00-04:00,284.82000732421875,Sell
2022-08-30 00:00:00-04:00,277.70001220703125,Sell
2022-08-31 00:00:00-04:00,275.6099853515625,Sell
2022-09-01 00:00:00-04:00,277.1600036621094,Sell
2022-09-02 00:00:00-04:00,270.2099914550781,Sell
2022-09-06 00:00:00-04:00,274.4200134277344,Sell
2022-09-07 00:00:00-04:00,283.70001220703125,Sell
2022-09-08 00:00:00-04:00,289.260009765625,Sell
2022-09-09 00:00:00-04:00,299.67999267578125,Buy
2022-09-12 00:00:00-04:00,304.4200134277344,Buy
2022-09-13 00:00:00-04:00,292.1300048828125,Buy
2022-09-14 00:00:00-04:00,302.6099853515625,Buy
2022-09-15 00:00:00-04:00,303.75,Buy
2022-09-16 00:00:00-04:00,303.3500061035156,Buy
2022-09-19 00:00:00-04:00,309.07000732421875,Buy
2022-09-20 00:00:00-04:00,308.7300109863281,Buy
2022-09-21 00:00:00-04:00,300.79998779296875,Buy
2022-09-22 00:00:00-04:00,288.5899963378906,Buy
2022-09-23 00:00:00-04:00,275.3299865722656,Sell
2022-09-26 00:00:00-04:00,276.010009765625,Sell
2022-09-27 00:00:00-04:00,282.94000244140625,Sell
2022-09-28 00:00:00-04:00,287.80999755859375,Sell
2022-09-29 00:00:00-04:00,268.2099914550781,Sell
2022-09-30 00:00:00-04:00,265.25,Sell
2022-10-03 00:00:00-04:00,242.39999389648438,Sell
2022-10-04 00:00:00-04:00,249.44000244140625,Sell
2022-10-05 00:00:00-04:00,240.80999755859375,Sell
2022-10-06 00:00:00-04:00,238.1300048828125,Sell
2022-10-07 00:00:00-04:00,223.07000732421875,Sell
2022-10-10 00:00:00-04:00,222.9600067138672,Sell
2022-10-11 00:00:00-04:00,216.5,Sell
2022-10-12 00:00:00-04:00,217.24000549316406,Sell
2022-10-13 00:00:00-04:00,221.72000122070312,Sell
2022-10-14 00:00:00-04:00,204.99000549316406,Sell
2022-10-17 00:00:00-04:00,219.35000610351562,Sell
2022-10-18 00:00:00-04:00,220.19000244140625,Sell
2022-10-19 00:00:00-04:00,222.0399932861328,Sell
2022-10-20 00:00:00-04:00,207.27999877929688,Sell
2022-10-21 00:00:00-04:00,214.44000244140625,Sell
2022-10-24 00:00:00-04:00,211.25,Sell
2022-10-25 00:00:00-04:00,222.4199981689453,Sell
2022-10-26 00:00:00-04:00,224.63999938964844,Sell
2022-10-27 00:00:00-04:00,225.08999633789062,Sell
2022-10-28 00:00:00-04:00,228.52000427246094,Sell
2022-10-31 00:00:00-04:00,227.5399932861328,Sell
2022-11-01 00:00:00-04:00,227.82000732421875,Sell
2022-11-02 00:00:00-04:00,214.97999572753906,Sell
2022-11-03 00:00:00-04:00,215.30999755859375,Sell
2022-11-04 00:00:00-04:00,207.47000122070312,Sell
2022-11-07 00:00:00-05:00,197.0800018310547,Sell
2022-11-08 00:00:00-05:00,191.3000030517578,Sell
2022-11-09 00:00:00-05:00,177.58999633789062,Sell
2022-11-10 00:00:00-05:00,190.72000122070312,Sell
2022-11-11 00:00:00-05:00,195.97000122070312,Sell
2022-11-14 00:00:00-05:00,190.9499969482422,Sell
2022-11-15 00:00:00-05:00,194.4199981689453,Sell
2022-11-16 00:00:00-05:00,186.9199981689453,Sell
2022-11-17 00:00:00-05:00,183.1699981689453,Sell
2022-11-18 00:00:00-05:00,180.19000244140625,Sell
2022-11-21 00:00:00-05:00,167.8699951171875,Sell
2022-11-22 00:00:00-05:00,169.91000366210938,Sell
2022-11-23 00:00:00-05:00,183.1999969482422,Sell
2022-11-25 00:00:00-05:00,182.86000061035156,Sell
2022-11-28 00:00:00-05:00,182.9199981689453,Sell
2022-11-29 00:00:00-05:00,180.8300018310547,Sell
2022-11-30 00:00:00-05:00,194.6999969482422,Sell
2022-12-01 00:00:00-05:00,194.6999969482422,Sell
2022-12-02 00:00:00-05:00,194.86000061035156,Buy
